Indicator,Group,State,Subgroup,Phase,Time Period,Time Period Label,Time Period Start Date,Time Period End Date,Value,Low CI,High CI,Confidence Interval,Quartile Range
Symptoms of Anxiety Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic White, single race",3.8,57,"Apr 26 - May 8, 2023",04/26/2023,2023-05-08,27,26.2,27.8,26.2 - 27.8,NA
Symptoms of Anxiety Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic Black, single race",3.8,57,"Apr 26 - May 8, 2023",04/26/2023,2023-05-08,28,25.4,30.6,25.4 - 30.6,NA
Symptoms of Anxiety Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic Asian, single race",3.8,57,"Apr 26 - May 8, 2023",04/26/2023,2023-05-08,17.5,15,20.3,15.0 - 20.3,NA
Symptoms of Anxiety Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic, other races and multiple races",3.8,57,"Apr 26 - May 8, 2023",04/26/2023,2023-05-08,33.2,30,36.5,30.0 - 36.5,NA
Symptoms of Anxiety Disorder or Depressive Disorder,By Race/Hispanic ethnicity,United States,Hispanic or Latino,3.8,57,"Apr 26 - May 8, 2023",04/26/2023,2023-05-08,36.6,33.4,40,33.4 - 40.0,NA
Symptoms of Anxiety Disorder or Depressive Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic White, single race",3.8,57,"Apr 26 - May 8, 2023",04/26/2023,2023-05-08,31.1,30.2,32,30.2 - 32.0,NA
Symptoms of Anxiety Disorder or Depressive Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic Black, single race",3.8,57,"Apr 26 - May 8, 2023",04/26/2023,2023-05-08,34.2,31.7,36.8,31.7 - 36.8,NA
Symptoms of Anxiety Disorder or Depressive Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic Asian, single race",3.8,57,"Apr 26 - May 8, 2023",04/26/2023,2023-05-08,23.2,20.6,26,20.6 - 26.0,NA
Symptoms of Anxiety Disorder or Depressive Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic, other races and multiple races",3.8,57,"Apr 26 - May 8, 2023",04/26/2023,2023-05-08,39.2,35.8,42.8,35.8 - 42.8,NA
Symptoms of Depressive Disorder,By Race/Hispanic ethnicity,United States,Hispanic or Latino,3.9,58,"Jun 7 - Jun 19, 2023",06/07/2023,2023-06-19,24.8,22.3,27.3,22.3 - 27.3,NA
Symptoms of Depressive Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic White, single race",3.9,58,"Jun 7 - Jun 19, 2023",06/07/2023,2023-06-19,20.4,19.9,21.1,19.9 - 21.1,NA
Symptoms of Depressive Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic Black, single race",3.9,58,"Jun 7 - Jun 19, 2023",06/07/2023,2023-06-19,22.6,20.8,24.5,20.8 - 24.5,NA
Symptoms of Depressive Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic Asian, single race",3.9,58,"Jun 7 - Jun 19, 2023",06/07/2023,2023-06-19,16.7,14,19.5,14.0 - 19.5,NA
Symptoms of Depressive Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic, other races and multiple races",3.9,58,"Jun 7 - Jun 19, 2023",06/07/2023,2023-06-19,28.1,25.2,31.1,25.2 - 31.1,NA
Symptoms of Anxiety Disorder,By Race/Hispanic ethnicity,United States,Hispanic or Latino,3.9,58,"Jun 7 - Jun 19, 2023",06/07/2023,2023-06-19,30.5,27.8,33.4,27.8 - 33.4,NA
Symptoms of Anxiety Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic White, single race",3.9,58,"Jun 7 - Jun 19, 2023",06/07/2023,2023-06-19,27.8,27.1,28.6,27.1 - 28.6,NA
Symptoms of Anxiety Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic Black, single race",3.9,58,"Jun 7 - Jun 19, 2023",06/07/2023,2023-06-19,26.9,24.9,29.1,24.9 - 29.1,NA
Symptoms of Anxiety Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic Asian, single race",3.9,58,"Jun 7 - Jun 19, 2023",06/07/2023,2023-06-19,20,17.6,22.6,17.6 - 22.6,NA
Symptoms of Anxiety Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic, other races and multiple races",3.9,58,"Jun 7 - Jun 19, 2023",06/07/2023,2023-06-19,37.3,33.6,41.1,33.6 - 41.1,NA
Symptoms of Anxiety Disorder or Depressive Disorder,By Race/Hispanic ethnicity,United States,Hispanic or Latino,3.9,58,"Jun 7 - Jun 19, 2023",06/07/2023,2023-06-19,35.8,33.1,38.6,33.1 - 38.6,NA
Symptoms of Anxiety Disorder or Depressive Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic White, single race",3.9,58,"Jun 7 - Jun 19, 2023",06/07/2023,2023-06-19,32.1,31.3,32.8,31.3 - 32.8,NA
Symptoms of Anxiety Disorder or Depressive Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic Black, single race",3.9,58,"Jun 7 - Jun 19, 2023",06/07/2023,2023-06-19,32,29.9,34.1,29.9 - 34.1,NA
Symptoms of Anxiety Disorder or Depressive Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic Asian, single race",3.9,58,"Jun 7 - Jun 19, 2023",06/07/2023,2023-06-19,26.1,23.2,29.2,23.2 - 29.2,NA
Symptoms of Anxiety Disorder or Depressive Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic, other races and multiple races",3.9,58,"Jun 7 - Jun 19, 2023",06/07/2023,2023-06-19,42.3,38.7,45.9,38.7 - 45.9,NA
Symptoms of Depressive Disorder,By Race/Hispanic ethnicity,United States,Hispanic or Latino,3.9,59,"Jun 28 - Jul 10, 2023",06/28/2023,2023-07-10,26,23.4,28.9,23.4 - 28.9,NA
Symptoms of Depressive Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic White, single race",3.9,59,"Jun 28 - Jul 10, 2023",06/28/2023,2023-07-10,20.9,20.1,21.6,20.1 - 21.6,NA
Symptoms of Depressive Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic Black, single race",3.9,59,"Jun 28 - Jul 10, 2023",06/28/2023,2023-07-10,21.5,19.7,23.2,19.7 - 23.2,NA
Symptoms of Depressive Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic Asian, single race",3.9,59,"Jun 28 - Jul 10, 2023",06/28/2023,2023-07-10,17.8,14.8,21.2,14.8 - 21.2,NA
Symptoms of Depressive Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic, other races and multiple races",3.9,59,"Jun 28 - Jul 10, 2023",06/28/2023,2023-07-10,29.1,25.6,32.9,25.6 - 32.9,NA
Symptoms of Anxiety Disorder,By Race/Hispanic ethnicity,United States,Hispanic or Latino,3.9,59,"Jun 28 - Jul 10, 2023",06/28/2023,2023-07-10,30,27.3,32.7,27.3 - 32.7,NA
Symptoms of Anxiety Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic White, single race",3.9,59,"Jun 28 - Jul 10, 2023",06/28/2023,2023-07-10,27,26.3,27.7,26.3 - 27.7,NA
Symptoms of Anxiety Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic Black, single race",3.9,59,"Jun 28 - Jul 10, 2023",06/28/2023,2023-07-10,24.4,22.6,26.4,22.6 - 26.4,NA
Symptoms of Anxiety Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic Asian, single race",3.9,59,"Jun 28 - Jul 10, 2023",06/28/2023,2023-07-10,19.1,16.3,22.2,16.3 - 22.2,NA
Symptoms of Anxiety Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic, other races and multiple races",3.9,59,"Jun 28 - Jul 10, 2023",06/28/2023,2023-07-10,37.5,33.7,41.5,33.7 - 41.5,NA
Symptoms of Anxiety Disorder or Depressive Disorder,By Race/Hispanic ethnicity,United States,Hispanic or Latino,3.9,59,"Jun 28 - Jul 10, 2023",06/28/2023,2023-07-10,37.2,34.3,40.2,34.3 - 40.2,NA
Symptoms of Anxiety Disorder or Depressive Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic White, single race",3.9,59,"Jun 28 - Jul 10, 2023",06/28/2023,2023-07-10,31.4,30.7,32.1,30.7 - 32.1,NA
Symptoms of Anxiety Disorder or Depressive Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic Black, single race",3.9,59,"Jun 28 - Jul 10, 2023",06/28/2023,2023-07-10,29.7,27.6,31.8,27.6 - 31.8,NA
Symptoms of Anxiety Disorder or Depressive Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic Asian, single race",3.9,59,"Jun 28 - Jul 10, 2023",06/28/2023,2023-07-10,26.5,23.3,30,23.3 - 30.0,NA
Symptoms of Anxiety Disorder or Depressive Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic, other races and multiple races",3.9,59,"Jun 28 - Jul 10, 2023",06/28/2023,2023-07-10,42.1,38.1,46.2,38.1 - 46.2,NA
Symptoms of Depressive Disorder,By Race/Hispanic ethnicity,United States,Hispanic or Latino,3.9,60,"Jul 26 - Aug 7, 2023",07/26/2023,2023-08-07,24.3,22.1,26.5,22.1 - 26.5,NA
Symptoms of Depressive Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic White, single race",3.9,60,"Jul 26 - Aug 7, 2023",07/26/2023,2023-08-07,20.8,20.2,21.5,20.2 - 21.5,NA
Symptoms of Depressive Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic Black, single race",3.9,60,"Jul 26 - Aug 7, 2023",07/26/2023,2023-08-07,23.5,21.2,25.9,21.2 - 25.9,NA
Symptoms of Depressive Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic Asian, single race",3.9,60,"Jul 26 - Aug 7, 2023",07/26/2023,2023-08-07,15.9,13.4,18.7,13.4 - 18.7,NA
Symptoms of Depressive Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic, other races and multiple races",3.9,60,"Jul 26 - Aug 7, 2023",07/26/2023,2023-08-07,30.9,28,33.8,28.0 - 33.8,NA
Symptoms of Anxiety Disorder,By Race/Hispanic ethnicity,United States,Hispanic or Latino,3.9,60,"Jul 26 - Aug 7, 2023",07/26/2023,2023-08-07,32.7,30.1,35.3,30.1 - 35.3,NA
Symptoms of Anxiety Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic White, single race",3.9,60,"Jul 26 - Aug 7, 2023",07/26/2023,2023-08-07,27.5,26.8,28.2,26.8 - 28.2,NA
Symptoms of Anxiety Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic Black, single race",3.9,60,"Jul 26 - Aug 7, 2023",07/26/2023,2023-08-07,27.7,25.6,29.8,25.6 - 29.8,NA
Symptoms of Anxiety Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic Asian, single race",3.9,60,"Jul 26 - Aug 7, 2023",07/26/2023,2023-08-07,17.6,15.1,20.2,15.1 - 20.2,NA
Symptoms of Anxiety Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic, other races and multiple races",3.9,60,"Jul 26 - Aug 7, 2023",07/26/2023,2023-08-07,36.1,32.9,39.4,32.9 - 39.4,NA
Symptoms of Anxiety Disorder or Depressive Disorder,By Race/Hispanic ethnicity,United States,Hispanic or Latino,3.9,60,"Jul 26 - Aug 7, 2023",07/26/2023,2023-08-07,36.7,34.2,39.1,34.2 - 39.1,NA
Symptoms of Anxiety Disorder or Depressive Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic White, single race",3.9,60,"Jul 26 - Aug 7, 2023",07/26/2023,2023-08-07,31.9,31.1,32.6,31.1 - 32.6,NA
Symptoms of Anxiety Disorder or Depressive Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic Black, single race",3.9,60,"Jul 26 - Aug 7, 2023",07/26/2023,2023-08-07,32.5,30.2,34.8,30.2 - 34.8,NA
Symptoms of Anxiety Disorder or Depressive Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic Asian, single race",3.9,60,"Jul 26 - Aug 7, 2023",07/26/2023,2023-08-07,23.2,20.3,26.2,20.3 - 26.2,NA
Symptoms of Anxiety Disorder or Depressive Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic, other races and multiple races",3.9,60,"Jul 26 - Aug 7, 2023",07/26/2023,2023-08-07,43.3,39.5,47.1,39.5 - 47.1,NA
Symptoms of Depressive Disorder,By Race/Hispanic ethnicity,United States,Hispanic or Latino,3.10,61,"Aug 23 - Sep 4, 2023",08/23/2023,2023-09-04,20.6,18.4,23,18.4 - 23.0,NA
Symptoms of Depressive Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic White, single race",3.10,61,"Aug 23 - Sep 4, 2023",08/23/2023,2023-09-04,18.2,17.6,18.8,17.6 - 18.8,NA
Symptoms of Depressive Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic Black, single race",3.10,61,"Aug 23 - Sep 4, 2023",08/23/2023,2023-09-04,19.5,17.6,21.6,17.6 - 21.6,NA
Symptoms of Depressive Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic Asian, single race",3.10,61,"Aug 23 - Sep 4, 2023",08/23/2023,2023-09-04,15.7,13.6,18,13.6 - 18.0,NA
Symptoms of Depressive Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic, other races and multiple races",3.10,61,"Aug 23 - Sep 4, 2023",08/23/2023,2023-09-04,27.5,23.5,31.8,23.5 - 31.8,NA
Symptoms of Anxiety Disorder,By Race/Hispanic ethnicity,United States,Hispanic or Latino,3.10,61,"Aug 23 - Sep 4, 2023",08/23/2023,2023-09-04,26.1,24.1,28.2,24.1 - 28.2,NA
Symptoms of Anxiety Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic White, single race",3.10,61,"Aug 23 - Sep 4, 2023",08/23/2023,2023-09-04,24,23.3,24.7,23.3 - 24.7,NA
Symptoms of Anxiety Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic Black, single race",3.10,61,"Aug 23 - Sep 4, 2023",08/23/2023,2023-09-04,22.4,20.4,24.4,20.4 - 24.4,NA
Symptoms of Anxiety Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic Asian, single race",3.10,61,"Aug 23 - Sep 4, 2023",08/23/2023,2023-09-04,17.1,14.6,19.9,14.6 - 19.9,NA
Symptoms of Anxiety Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic, other races and multiple races",3.10,61,"Aug 23 - Sep 4, 2023",08/23/2023,2023-09-04,34.4,30.4,38.5,30.4 - 38.5,NA
Symptoms of Anxiety Disorder or Depressive Disorder,By Race/Hispanic ethnicity,United States,Hispanic or Latino,3.10,61,"Aug 23 - Sep 4, 2023",08/23/2023,2023-09-04,31,28.6,33.5,28.6 - 33.5,NA
Symptoms of Anxiety Disorder or Depressive Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic White, single race",3.10,61,"Aug 23 - Sep 4, 2023",08/23/2023,2023-09-04,28,27.3,28.7,27.3 - 28.7,NA
Symptoms of Anxiety Disorder or Depressive Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic Black, single race",3.10,61,"Aug 23 - Sep 4, 2023",08/23/2023,2023-09-04,27.8,25.6,30.2,25.6 - 30.2,NA
Symptoms of Anxiety Disorder or Depressive Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic Asian, single race",3.10,61,"Aug 23 - Sep 4, 2023",08/23/2023,2023-09-04,23.2,20.5,26,20.5 - 26.0,NA
Symptoms of Anxiety Disorder or Depressive Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic, other races and multiple races",3.10,61,"Aug 23 - Sep 4, 2023",08/23/2023,2023-09-04,41.7,37.4,46,37.4 - 46.0,NA
Symptoms of Depressive Disorder,By Race/Hispanic ethnicity,United States,Hispanic or Latino,3.10,62,"Sep 20 - Oct 2, 2023",09/20/2023,2023-10-02,24.9,22.9,27.1,22.9 - 27.1,NA
Symptoms of Depressive Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic White, single race",3.10,62,"Sep 20 - Oct 2, 2023",09/20/2023,2023-10-02,21.5,20.8,22.2,20.8 - 22.2,NA
Symptoms of Depressive Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic Black, single race",3.10,62,"Sep 20 - Oct 2, 2023",09/20/2023,2023-10-02,25.2,22.8,27.8,22.8 - 27.8,NA
Symptoms of Depressive Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic Asian, single race",3.10,62,"Sep 20 - Oct 2, 2023",09/20/2023,2023-10-02,14.9,12.7,17.3,12.7 - 17.3,NA
Symptoms of Depressive Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic, other races and multiple races",3.10,62,"Sep 20 - Oct 2, 2023",09/20/2023,2023-10-02,29.5,26.9,32.1,26.9 - 32.1,NA
Symptoms of Anxiety Disorder,By Race/Hispanic ethnicity,United States,Hispanic or Latino,3.10,62,"Sep 20 - Oct 2, 2023",09/20/2023,2023-10-02,29.8,27.2,32.5,27.2 - 32.5,NA
Symptoms of Anxiety Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic White, single race",3.10,62,"Sep 20 - Oct 2, 2023",09/20/2023,2023-10-02,28.6,28,29.3,28.0 - 29.3,NA
Symptoms of Anxiety Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic Black, single race",3.10,62,"Sep 20 - Oct 2, 2023",09/20/2023,2023-10-02,30,27.5,32.6,27.5 - 32.6,NA
Symptoms of Anxiety Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic Asian, single race",3.10,62,"Sep 20 - Oct 2, 2023",09/20/2023,2023-10-02,18.7,16.6,21,16.6 - 21.0,NA
Symptoms of Anxiety Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic, other races and multiple races",3.10,62,"Sep 20 - Oct 2, 2023",09/20/2023,2023-10-02,33.8,30.8,36.9,30.8 - 36.9,NA
Symptoms of Anxiety Disorder or Depressive Disorder,By Race/Hispanic ethnicity,United States,Hispanic or Latino,3.10,62,"Sep 20 - Oct 2, 2023",09/20/2023,2023-10-02,35.4,32.9,38,32.9 - 38.0,NA
Symptoms of Anxiety Disorder or Depressive Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic White, single race",3.10,62,"Sep 20 - Oct 2, 2023",09/20/2023,2023-10-02,33,32.4,33.7,32.4 - 33.7,NA
Symptoms of Anxiety Disorder or Depressive Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic Black, single race",3.10,62,"Sep 20 - Oct 2, 2023",09/20/2023,2023-10-02,35.7,33.3,38.2,33.3 - 38.2,NA
Symptoms of Anxiety Disorder or Depressive Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic Asian, single race",3.10,62,"Sep 20 - Oct 2, 2023",09/20/2023,2023-10-02,22.8,20.5,25.2,20.5 - 25.2,NA
Symptoms of Anxiety Disorder or Depressive Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic, other races and multiple races",3.10,62,"Sep 20 - Oct 2, 2023",09/20/2023,2023-10-02,40.9,37.8,44.1,37.8 - 44.1,NA
Symptoms of Depressive Disorder,By Race/Hispanic ethnicity,United States,Hispanic or Latino,3.10,63,"Oct 18 - Oct 30, 2023",10/18/2023,2023-10-30,27.3,24.9,29.7,24.9 - 29.7,NA
Symptoms of Depressive Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic White, single race",3.10,63,"Oct 18 - Oct 30, 2023",10/18/2023,2023-10-30,21.3,20.8,21.8,20.8 - 21.8,NA
Symptoms of Depressive Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic Black, single race",3.10,63,"Oct 18 - Oct 30, 2023",10/18/2023,2023-10-30,23.8,21.9,25.7,21.9 - 25.7,NA
Symptoms of Depressive Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic Asian, single race",3.10,63,"Oct 18 - Oct 30, 2023",10/18/2023,2023-10-30,18.2,15.1,21.6,15.1 - 21.6,NA
Symptoms of Depressive Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic, other races and multiple races",3.10,63,"Oct 18 - Oct 30, 2023",10/18/2023,2023-10-30,31,27.8,34.4,27.8 - 34.4,NA
Symptoms of Anxiety Disorder,By Race/Hispanic ethnicity,United States,Hispanic or Latino,3.10,63,"Oct 18 - Oct 30, 2023",10/18/2023,2023-10-30,32.8,30.4,35.3,30.4 - 35.3,NA
Symptoms of Anxiety Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic White, single race",3.10,63,"Oct 18 - Oct 30, 2023",10/18/2023,2023-10-30,28.9,28.3,29.4,28.3 - 29.4,NA
Symptoms of Anxiety Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic Black, single race",3.10,63,"Oct 18 - Oct 30, 2023",10/18/2023,2023-10-30,28.4,26.4,30.6,26.4 - 30.6,NA
Symptoms of Anxiety Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic Asian, single race",3.10,63,"Oct 18 - Oct 30, 2023",10/18/2023,2023-10-30,22.2,19,25.7,19.0 - 25.7,NA
Symptoms of Anxiety Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic, other races and multiple races",3.10,63,"Oct 18 - Oct 30, 2023",10/18/2023,2023-10-30,38.5,34.8,42.3,34.8 - 42.3,NA
Symptoms of Anxiety Disorder or Depressive Disorder,By Race/Hispanic ethnicity,United States,Hispanic or Latino,3.10,63,"Oct 18 - Oct 30, 2023",10/18/2023,2023-10-30,38.7,36.4,41.1,36.4 - 41.1,NA
Symptoms of Anxiety Disorder or Depressive Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic White, single race",3.10,63,"Oct 18 - Oct 30, 2023",10/18/2023,2023-10-30,32.9,32.4,33.5,32.4 - 33.5,NA
Symptoms of Anxiety Disorder or Depressive Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic Black, single race",3.10,63,"Oct 18 - Oct 30, 2023",10/18/2023,2023-10-30,34.4,32.5,36.5,32.5 - 36.5,NA
Symptoms of Anxiety Disorder or Depressive Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic Asian, single race",3.10,63,"Oct 18 - Oct 30, 2023",10/18/2023,2023-10-30,27.6,24.3,31,24.3 - 31.0,NA
Symptoms of Anxiety Disorder or Depressive Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic, other races and multiple races",3.10,63,"Oct 18 - Oct 30, 2023",10/18/2023,2023-10-30,43.9,40.5,47.4,40.5 - 47.4,NA
Symptoms of Depressive Disorder,By Race/Hispanic ethnicity,United States,Hispanic or Latino,4.0,64,"Jan 9 - Feb 5, 2024",01/09/2024,2024-02-05,15.1,13.2,17.1,13.2 - 17.1,NA
Symptoms of Depressive Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic White, single race",4.0,64,"Jan 9 - Feb 5, 2024",01/09/2024,2024-02-05,13,12.5,13.6,12.5 - 13.6,NA
Symptoms of Depressive Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic Black, single race",4.0,64,"Jan 9 - Feb 5, 2024",01/09/2024,2024-02-05,11.6,10.2,13.1,10.2 - 13.1,NA
Symptoms of Depressive Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic Asian, single race",4.0,64,"Jan 9 - Feb 5, 2024",01/09/2024,2024-02-05,9.4,7.7,11.4,7.7 - 11.4,NA
Symptoms of Depressive Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic, other races and multiple races",4.0,64,"Jan 9 - Feb 5, 2024",01/09/2024,2024-02-05,20.9,17.6,24.5,17.6 - 24.5,NA
Symptoms of Anxiety Disorder,By Race/Hispanic ethnicity,United States,Hispanic or Latino,4.0,64,"Jan 9 - Feb 5, 2024",01/09/2024,2024-02-05,19.1,16.7,21.7,16.7 - 21.7,NA
Symptoms of Anxiety Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic White, single race",4.0,64,"Jan 9 - Feb 5, 2024",01/09/2024,2024-02-05,17.2,16.6,17.9,16.6 - 17.9,NA
Symptoms of Anxiety Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic Black, single race",4.0,64,"Jan 9 - Feb 5, 2024",01/09/2024,2024-02-05,13.6,12,15.4,12.0 - 15.4,NA
Symptoms of Anxiety Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic Asian, single race",4.0,64,"Jan 9 - Feb 5, 2024",01/09/2024,2024-02-05,9.6,7.8,11.7,7.8 - 11.7,NA
Symptoms of Anxiety Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic, other races and multiple races",4.0,64,"Jan 9 - Feb 5, 2024",01/09/2024,2024-02-05,22.6,20.2,25.1,20.2 - 25.1,NA
Symptoms of Anxiety Disorder or Depressive Disorder,By Race/Hispanic ethnicity,United States,Hispanic or Latino,4.0,64,"Jan 9 - Feb 5, 2024",01/09/2024,2024-02-05,23.2,20.8,25.7,20.8 - 25.7,NA
Symptoms of Anxiety Disorder or Depressive Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic White, single race",4.0,64,"Jan 9 - Feb 5, 2024",01/09/2024,2024-02-05,20.8,20.2,21.5,20.2 - 21.5,NA
